pid,event_id,dt,ts,duration_in_sec,store_id,floor_id,pair_id,pid_dt,store_name,type_by_brand,store_name_eng,pid_count,pid_id,q1,q2,q3,bucket,store_duration
ZHDC_foshan_hyc_20230304_clusterid_20998,6,2023-03-04,1677907508,452.0,zhdc-foshan-hyc-B155-N,B1,20,52628,名创优品IP黑金店,零售,Miniso ,13,846064,58.0,144.0,372.0,Q4,Miniso _Q4
ZHDC_foshan_hyc_20230112_clusterid_9875,7,2023-01-12,1673515392,88.0,zhdc-foshan-hyc-L132-L133-1-N,L1,31,215160,JACK CHEN,零售,Jack chen,24,153547,58.0,144.0,372.0,Q2,Jack chen_Q2
ZHDC_foshan_hyc_20230622_clusterid_24114,6,2023-06-22,1687433288,3548.0,zhdc-foshan-hyc-L523-N,L5,16,431130,榕意,餐饮,Rongyi,15,2343760,59.0,406.0,2865.0,Q4,Rongyi_Q4
ZHDC_foshan_hyc_20230621_clusterid_4542,6,2023-06-21,1687345809,188.0,zhdc-foshan-hyc-L120-L121-2-N,L1,111,414314,乐高,儿童,Lego,12,2330953,68.0,229.0,917.0,Q2,Lego_Q2
ZHDC_foshan_hyc_20230512_clusterid_3374,6,2023-05-12,1683878439,396.0,zhdc-foshan-hyc-L304-2-N,L3,40,1335697,曼妮芬Maniform,零售,Maniform,9,1758392,58.0,144.0,372.0,Q4,Maniform_Q4
ZHDC_foshan_hyc_20230730_clusterid_1543,6,2023-07-30,1690706878,742.0,zhdc-foshan-hyc-L416-N,L4,16,1294153,诺亚视光,零售,Noah optics,2,2982802,58.0,144.0,372.0,Q4,Noah optics_Q4
ZHDC_foshan_hyc_20230817_clusterid_11878,6,2023-08-17,1692268719,1483.0,zhdc-foshan-hyc-L231-4-5-N,L2,25,1705181,先行书店,娱乐配套,Xianxing bookstore,2,3285108,64.0,243.0,787.0,Q4,Xianxing bookstore_Q4
ch07010_20230617205200-00429037,6,2023-06-17,,,zhdc-foshan-hyc-L325-1-N,L3,1,2212143,萌宝贝,儿童,Cute baby,3,3671689,68.0,229.0,917.0,Q4,Cute baby_Q4
ZHDC_foshan_hyc_20230825_clusterid_2269,6,2023-08-25,1692966169,600.0,zhdc-foshan-hyc-B122-B123-N,B1,7,1900458,The Green Party,零售,The green party,2,3429144,58.0,144.0,372.0,Q4,The green party_Q4
ZHDC_foshan_hyc_20230121_clusterid_11447,6,2023-01-21,1674281862,421.0,zhdc-foshan-hyc-L226-N,L2,47,388111,北欧时刻,零售,Nordic moment,10,280507,58.0,144.0,372.0,Q4,Nordic moment_Q4
ZHDC_foshan_hyc_20230806_clusterid_29013,6,2023-08-06,1691328568,12.0,zhdc-foshan-hyc-B121-1-N,B1,58,1467703,15分钟,零售,15 minutes,12,3111236,58.0,144.0,372.0,Q1,15 minutes_Q1
ZHDC_foshan_hyc_20230409_clusterid_16975,6,2023-04-09,1681031175,114.0,zhdc-foshan-hyc-B133-N,B1,35,718222,PLAYSTATION,零售,Playstation,9,1322222,58.0,144.0,372.0,Q2,Playstation_Q2
ZHDC_foshan_hyc_20230406_clusterid_12825,6,2023-04-06,1680771883,,zhdc-foshan-hyc-L320-N,L3,9,659700,童声童气,儿童,Childlike voice,3,1280430,68.0,229.0,917.0,Q4,Childlike voice_Q4
ZHDC_foshan_hyc_20230318_clusterid_14757,7,2023-03-18,1679124775,335.0,zhdc-foshan-hyc-L327-2-N,L3,43,299066,玩具反斗城,儿童,Toy showdown,19,1018572,68.0,229.0,917.0,Q3,Toy showdown_Q3
ZHDC_foshan_hyc_20230603_clusterid_34509,6,2023-06-03,1685773877,14057.0,zhdc-foshan-hyc-B133-N,B1,10,67713,仲夏物语,零售,Midsummer tales,11,2079807,58.0,144.0,372.0,Q4,Midsummer tales_Q4
ZHDC_foshan_hyc_20230113_clusterid_20360,6,2023-01-13,1673590233,,zhdc-foshan-hyc-L327-1-N,L3,18,223898,星际传奇,儿童,Star legend,5,159936,68.0,229.0,917.0,Q4,Star legend_Q4
ch11025_20230217195600-01771296,6,2023-02-17,1676636141,125.0,zhdc-foshan-hyc-B154-N,B1,1,1458377,小许同学四年二班,零售,Xiaoxu,3,3900592,58.0,144.0,372.0,Q2,Xiaoxu_Q2
ZHDC_foshan_hyc_20230127_clusterid_16286,6,2023-01-27,1674802128,272.0,zhdc-foshan-hyc-L129-N,L1,22,512808,UR,零售,Ur,5,374277,58.0,144.0,372.0,Q3,Ur_Q3
ZHDC_foshan_hyc_20230610_clusterid_28746,7,2023-06-10,,,zhdc-foshan-hyc-L306-N,L3,11,197409,天真蓝,娱乐配套,Tianzhenlan,9,2174158,64.0,243.0,787.0,Q4,Tianzhenlan_Q4
ZHDC_foshan_hyc_20230314_clusterid_7866,7,2023-03-14,1678779352,103.0,zhdc-foshan-hyc-L127-N,L1,38,249618,影儿,零售,Shadow,21,985793,58.0,144.0,372.0,Q2,Shadow_Q2
ZHDC_foshan_hyc_20230428_clusterid_21627,7,2023-04-28,1682663754,534.0,zhdc-foshan-hyc-B110-N,B1,32,1045617,沃尔玛,主力店,Walmart,7,1548748,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230129_clusterid_21212,7,2023-01-29,1674973448,21.0,zhdc-foshan-hyc-B135-B136-N,B1,25,563123,九木杂物社,零售,Nine wood ,17,411528,58.0,144.0,372.0,Q1,Nine wood _Q1
ZHDC_foshan_hyc_20230617_clusterid_32396,6,2023-06-17,1687003116,364.0,zhdc-foshan-hyc-L519-N,L5,14,336698,湊湊,餐饮,Minou,10,2275128,59.0,406.0,2865.0,Q2,Minou_Q2
ZHDC_foshan_hyc_20230306_clusterid_8725,6,2023-03-06,,,zhdc-foshan-hyc-B154-N,B1,1,109201,小许同学四年二班,零售,Xiaoxu,8,887668,58.0,144.0,372.0,Q4,Xiaoxu_Q4
ZHDC_foshan_hyc_20230116_clusterid_4983,6,2023-01-16,1673870905,14.0,zhdc-foshan-hyc-L327-1-N,L3,25,297104,星际传奇,儿童,Star legend,3,213093,68.0,229.0,917.0,Q1,Star legend_Q1
ZHDC_foshan_hyc_20230819_clusterid_6140,7,2023-08-19,1692442298,43.0,zhdc-foshan-hyc-L506-L507-1-N,L5,25,1772531,美奈小馆,餐饮,Meinai tavern,6,3334668,59.0,406.0,2865.0,Q1,Meinai tavern_Q1
ch12024_20230514175000-10459430,7,2023-05-14,1684058819,,zhdc-foshan-hyc-B178-N,B1,1,2234808,FG HAIR,娱乐配套,Fg hair,3,4085751,64.0,243.0,787.0,Q4,Fg hair_Q4
ZHDC_foshan_hyc_20230107_clusterid_11948,7,2023-01-07,1673095269,49.0,zhdc-foshan-hyh-L210-N,L2,41,106614,she's,零售,She's,23,74336,58.0,144.0,372.0,Q1,She's_Q1
ZHDC_foshan_hyc_20230818_clusterid_24300,7,2023-08-18,1692340562,5098.0,zhdc-foshan-hyc-L224-1-N,L2,34,1735653,Airiqi,零售,Airiqi,19,3306870,58.0,144.0,372.0,Q4,Airiqi_Q4
ZHDC_foshan_hyc_20230611_clusterid_37660,6,2023-06-11,1686455679,354.0,zhdc-foshan-hyc-B135-B136-N,B1,7,234744,QUEENCHOICE,零售,Queenchoice,16,2203507,58.0,144.0,372.0,Q3,Queenchoice_Q3
ZHDC_foshan_hyc_20230101_clusterid_13715,7,2023-01-01,1672555278,21.0,zhdc-foshan-hyc-B154-N,B1,6,2300,小许同学四年二班,零售,Xiaoxu,32,1551,58.0,144.0,372.0,Q1,Xiaoxu_Q1
ZHDC_foshan_hyc_20230716_clusterid_2031,6,2023-07-16,1689491724,77.0,zhdc-foshan-hyc-L321-1-N,L3,77,969919,江博士/DrKong,儿童,Dr. kong,34,2742669,68.0,229.0,917.0,Q2,Dr. kong_Q2
ZHDC_foshan_hyc_20230622_clusterid_36532,6,2023-06-22,1687433992,1235.0,zhdc-foshan-hyc-B110-N,B1,57,442466,沃尔玛,主力店,Walmart,7,2352949,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230807_clusterid_16624,7,2023-08-07,1691378016,101.0,zhdc-foshan-hyc-L130_L131_L134_L228_L230-N,L2,18,1488255,H&M,零售,H&M,4,3127007,58.0,144.0,372.0,Q2,H&M_Q2
ZHDC_foshan_hyc_20230627_clusterid_4343,6,2023-06-27,1687841195,203.0,zhdc-foshan-hyc-L231-4-5-N,L2,28,553820,先行书店,娱乐配套,Xianxing bookstore,5,2436537,64.0,243.0,787.0,Q2,Xianxing bookstore_Q2
ZHDC_foshan_hyc_20230520_clusterid_38589,7,2023-05-20,1684564894,49.0,zhdc-foshan-hyc-B135-B136-N,B1,79,1495468,九木杂物社,零售,Nine wood ,14,1873436,58.0,144.0,372.0,Q1,Nine wood _Q1
ZHDC_foshan_hyc_20230205_clusterid_10153,7,2023-02-05,1675583423,261.0,zhdc-foshan-hyc-L129-N,L1,12,692930,UR,零售,Ur,4,505714,58.0,144.0,372.0,Q3,Ur_Q3
ZHDC_foshan_hyc_20230706_clusterid_8157,7,2023-07-06,1688642573,62.0,zhdc-foshan-hyc-L320-N,L3,40,741043,芭芭拉小天使国际舞蹈学院,儿童,Barbara's  dance shool,11,2571938,68.0,229.0,917.0,Q1,Barbara's  dance shool_Q1
ZHDC_foshan_hyc_20230423_clusterid_21786,6,2023-04-23,1682225360,35.0,zhdc-foshan-hyc-L310-N,L3,38,973086,ASICS KIDS,儿童,Asics kids,17,1500435,68.0,229.0,917.0,Q1,Asics kids_Q1
ZHDC_foshan_hyc_20230629_clusterid_21796,7,2023-06-29,1688043025,357.0,zhdc-foshan-hyc-L312-N,L3,27,584151,MELAND,儿童,Meland,5,2457288,68.0,229.0,917.0,Q3,Meland_Q3
ZHDC_foshan_hyc_20230604_clusterid_20259,6,2023-06-04,1685869306,14.0,zhdc-foshan-hyc-L505-N,L5,31,84863,元气寿司,餐饮,Genki sushi,3,2093224,59.0,406.0,2865.0,Q1,Genki sushi_Q1
ZHDC_foshan_hyc_20230115_clusterid_12339,7,2023-01-15,1673769417,159.0,zhdc-foshan-hyc-B102-N,B1,2,259404,苏阁鲜茶,餐饮,Suge tea,2,185316,59.0,406.0,2865.0,Q2,Suge tea_Q2
ZHDC_foshan_hyc_20230225_clusterid_23330,6,2023-02-25,1677304409,19.0,zhdc-foshan-hyc-B122-B123-N,B1,3,1058021,The Green Party,零售,The green party,15,760066,58.0,144.0,372.0,Q1,The green party_Q1
ZHDC_foshan_hyc_20230726_clusterid_22073,7,2023-07-26,1690365780,380.0,zhdc-foshan-hyc-L312-N,L3,33,1207099,MELAND,儿童,Meland,19,2918234,68.0,229.0,917.0,Q3,Meland_Q3
ZHDC_foshan_hyc_20230331_clusterid_14958,6,2023-03-31,1680256382,1093.0,zhdc-foshan-hyc-L310-N,L3,42,529294,B-duck kids,儿童,B-duck kids,24,1182750,68.0,229.0,917.0,Q4,B-duck kids_Q4
ZHDC_foshan_hyc_20230222_clusterid_10346,7,2023-02-22,1677044562,326.0,zhdc-foshan-hyc-L129-N,L1,11,1002965,UR,零售,Ur,3,722483,58.0,144.0,372.0,Q3,Ur_Q3
ZHDC_foshan_hyc_20230205_clusterid_2796,7,2023-02-05,1675569508,822.0,zhdc-foshan-hyc-L213-N,L2,16,708761,H+3,零售,H+3,21,518176,58.0,144.0,372.0,Q4,H+3_Q4
ZHDC_foshan_hyc_20230803_clusterid_8298,6,2023-08-03,1691035401,467.0,zhdc-foshan-hyc-L306-N,L3,33,1398119,安踏,零售,Anta,17,3058923,58.0,144.0,372.0,Q4,Anta_Q4
ZHDC_foshan_hyc_20230603_clusterid_11493,6,2023-06-03,1685781230,208.0,zhdc-foshan-hyc-L425-N,L4,28,47040,敏华冰厅,餐饮,Minhua ice hall,17,2063337,59.0,406.0,2865.0,Q2,Minhua ice hall_Q2
ZHDC_foshan_hyc_20230528_clusterid_9074,7,2023-05-28,1685254434,169.0,zhdc-foshan-hyc-L508-L507-2-N,L5,15,1659327,GT Brunch & Cafe,餐饮,GT Brunch & Cafe,2,1994943,59.0,406.0,2865.0,Q2,GT Brunch & Cafe_Q2
tmpPID_zhdc_foshan_hyc_cluster_1245,6,2023-06-02,,,zhdc-foshan-hyc-L225-N,L2,1,2729439,Hopeshow,零售,Hopeshow,170,4106165,58.0,144.0,372.0,Q4,Hopeshow_Q4
ZHDC_foshan_hyc_20230114_clusterid_17985,7,2023-01-14,1673672474,4421.0,zhdc-foshan-hyc-L222-N,L2,9,240280,广海·广东小海鲜,餐饮,Guanghai· seafood,2,171453,59.0,406.0,2865.0,Q4,Guanghai· seafood_Q4
ch10006_20230104122400-02125224,6,2023-01-04,,,zhdc-foshan-hyc-L510-N,L5,1,1326164,金太郎拉面,餐饮,Kintaro ramen,2,3782624,59.0,406.0,2865.0,Q4,Kintaro ramen_Q4
ZHDC_foshan_hyc_20230121_clusterid_7638,6,2023-01-21,1674276497,1792.0,zhdc-foshan-hyc-B139-N,B1,8,397412,食其家,餐饮,Shiqijia,5,286798,59.0,406.0,2865.0,Q3,Shiqijia_Q3
ZHDC_foshan_hyc_20230725_clusterid_22024,6,2023-07-25,1690281805,1194.0,zhdc-foshan-hyc-B155-N,B1,37,1187500,名创优品IP黑金店,零售,Miniso ,5,2904319,58.0,144.0,372.0,Q4,Miniso _Q4
ZHDC_foshan_hyc_20230820_clusterid_18264,7,2023-08-20,1692534182,15.0,zhdc-foshan-hyc-L426-N,L4,10,1783018,狩锅,餐饮,Hunting pot,5,3342573,59.0,406.0,2865.0,Q1,Hunting pot_Q1
ZHDC_foshan_hyc_20230623_clusterid_32342,7,2023-06-23,1687504561,35.0,zhdc-foshan-hyc-B151-152-1-N,B1,27,471592,麦当劳,餐饮,Mcdonald's,2,2376252,59.0,406.0,2865.0,Q1,Mcdonald's_Q1
ch06024_20230325144800-00408082,6,2023-03-25,,,zhdc-foshan-hyc-L305-N,L3,1,1835539,BABYCARE,儿童,Babycare,2,3654814,68.0,229.0,917.0,Q4,Babycare_Q4
ZHDC_foshan_hyc_20230123_clusterid_20186,7,2023-01-23,1674469673,3824.0,zhdc-foshan-hyc-L517-L518-N,L5,3,434816,烧作,餐饮,Burn,2,315956,59.0,406.0,2865.0,Q4,Burn_Q4
ZHDC_foshan_hyc_20230108_clusterid_16308,6,2023-01-08,1673185356,43.0,zhdc-foshan-hyc-B133-N,B1,135,132499,PLAYSTATION,零售,Playstation,11,93500,58.0,144.0,372.0,Q1,Playstation_Q1
ZHDC_foshan_hyc_20230706_clusterid_24588,7,2023-07-06,1688619692,11.0,zhdc-foshan-hyc-L132-L133-1-N,L1,45,734054,JACK CHEN,零售,Jack chen,13,2567074,58.0,144.0,372.0,Q1,Jack chen_Q1
ZHDC_foshan_hyc_20230306_clusterid_10807,7,2023-03-06,1678095472,251.0,zhdc-foshan-hyc-B130-132-N,B1,1,98234,屈臣氏,零售,Watsons,5,880571,58.0,144.0,372.0,Q3,Watsons_Q3
ZHDC_foshan_hyc_20230615_clusterid_4578,6,2023-06-15,1686813078,166.0,zhdc-foshan-hyc-L110-N,L1,11,294374,高登眼镜,零售,Golden Optics,6,2244056,58.0,144.0,372.0,Q3,Golden Optics_Q3
ZHDC_foshan_hyc_20230527_clusterid_26890,7,2023-05-27,1685171308,199.0,zhdc-foshan-hyc-L327-2-N,L3,35,1617195,玩具反斗城,儿童,Toy showdown,5,1961668,68.0,229.0,917.0,Q2,Toy showdown_Q2
tmpPID_zhdc_foshan_hyc_cluster_2911,6,2023-03-09,,,zhdc-foshan-hyc-L107-N,L1,1,2348370,欧时力,零售,Ochirly,130,4124560,58.0,144.0,372.0,Q4,Ochirly_Q4
ZHDC_foshan_hyc_20230224_clusterid_16158,7,2023-02-24,1677238229,86.0,zhdc-foshan-hyc-L219-N,L2,5,1034877,WH POLO SPORTS,零售,Wh polo sports,3,743480,58.0,144.0,372.0,Q2,Wh polo sports_Q2
ZHDC_foshan_hyc_20230412_clusterid_13710,6,2023-04-12,1681277560,624.0,zhdc-foshan-hyc-B110-N,B1,18,767221,沃尔玛,主力店,Walmart,3,1355660,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230121_clusterid_13014,6,2023-01-21,1674285866,84.0,zhdc-foshan-hyc-L127-N,L1,49,389491,MLB,零售,Mlb,19,281495,58.0,144.0,372.0,Q2,Mlb_Q2
ZHDC_foshan_hyc_20230511_clusterid_13147,7,2023-05-11,1683802535,3581.0,zhdc-foshan-hyc-L323-N,L3,14,1313705,禄鼎记,餐饮,Ludingji,3,1743253,59.0,406.0,2865.0,Q4,Ludingji_Q4
ZHDC_foshan_hyc_20230714_clusterid_27871,7,2023-07-14,1689339557,3187.0,zhdc-foshan-hyc-L501-502-N,L5,4,923298,小荔园,餐饮,Xiaol yuan,8,2706795,59.0,406.0,2865.0,Q4,Xiaol yuan_Q4
ZHDC_foshan_hyc_20230405_clusterid_5241,7,2023-04-05,1680675327,389.0,zhdc-foshan-hyc-B155-N,B1,65,653456,五洲会全球购,零售,Wuzhouhui shopping,17,1275932,58.0,144.0,372.0,Q4,Wuzhouhui shopping_Q4
ZHDC_foshan_hyc_20230730_clusterid_3464,6,2023-07-30,1690683645,895.0,zhdc-foshan-hyc-B110-N,B1,14,1311936,沃尔玛,主力店,Walmart,2,2997237,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230528_clusterid_11173,7,2023-05-28,1685264298,52.0,zhdc-foshan-hyc-B155-N,B1,5,1632348,名创优品IP黑金店,零售,Miniso ,13,1973708,58.0,144.0,372.0,Q1,Miniso _Q1
ZHDC_foshan_hyc_20230523_clusterid_8558,6,2023-05-23,1684814819,47.0,zhdc-foshan-hyc-B110-N,B1,24,1557443,沃尔玛,主力店,Walmart,5,1918954,131.0,634.0,1537.0,Q1,Walmart_Q1
ZHDC_foshan_hyc_20230820_clusterid_37790,6,2023-08-20,1692523080,152.0,zhdc-foshan-hyc-L135-1-N,L1,77,1800965,耐克Nike 750,零售,Nike 750,23,3356784,58.0,144.0,372.0,Q3,Nike 750_Q3
tmpPID_zhdc_foshan_hyc_cluster_10168,6,2023-06-11,1686459044,2513.0,zhdc-foshan-hyc-L327-1-N,L3,18,2711850,星际传奇,儿童,Star legend,29,4103603,68.0,229.0,917.0,Q4,Star legend_Q4
ZHDC_foshan_hyc_20230716_clusterid_15728,7,2023-07-16,1689481835,69.0,zhdc-foshan-hyc-L307-N,L3,10,965924,Arron Sandra,儿童,Arron sandra,19,2739472,68.0,229.0,917.0,Q2,Arron sandra_Q2
ZHDC_foshan_hyc_20230126_clusterid_16206,6,2023-01-26,1674729814,2803.0,zhdc-foshan-hyc-L520-N,L5,24,492009,水火作用啫啫煲,餐饮,Shuihuo hot pot,2,359329,59.0,406.0,2865.0,Q3,Shuihuo hot pot_Q3
tmpPID_zhdc_foshan_hyc_cluster_19436,6,2023-06-10,1686398243,135.0,zhdc-foshan-hyc-L135-1-N,L1,49,2774379,耐克Nike 750,零售,Nike 750,66,4113922,58.0,144.0,372.0,Q2,Nike 750_Q2
ZHDC_foshan_hyc_20230107_clusterid_8559,6,2023-01-07,1673062193,110.0,zhdc-foshan-hyc-L208-N,L2,20,126575,ESONS,零售,Esons,8,89183,58.0,144.0,372.0,Q2,Esons_Q2
ZHDC_foshan_hyc_20230501_clusterid_22028,6,2023-05-01,1682936975,26.0,zhdc-foshan-hyc-L424-N,L4,21,1126931,探鱼,餐饮,Tanyu,6,1610319,59.0,406.0,2865.0,Q1,Tanyu_Q1
ZHDC_foshan_hyc_20230531_clusterid_13901,6,2023-05-31,1685536001,26.0,zhdc-foshan-hyc-L304-2-N,L3,23,1693175,曼妮芬Maniform,零售,Maniform,14,2018127,58.0,144.0,372.0,Q1,Maniform_Q1
tmpPID_zhdc_foshan_hyc_cluster_2911,7,2023-04-10,1681109923,74.0,zhdc-foshan-hyc-B110-N,B1,23,2348376,沃尔玛,主力店,Walmart,130,4124560,131.0,634.0,1537.0,Q1,Walmart_Q1
ZHDC_foshan_hyc_20230629_clusterid_2558,6,2023-06-29,1688014524,18.0,zhdc-foshan-hyc-B155-N,B1,5,585020,五洲会全球购,零售,Wuzhouhui shopping,6,2457895,58.0,144.0,372.0,Q1,Wuzhouhui shopping_Q1
ZHDC_foshan_hyc_20230510_clusterid_12990,6,2023-05-10,1683707741,35.0,zhdc-foshan-hyc-L106-N,L1,31,1300542,珂思Koradior Elsewhere,零售,Koradior Elsewhere,11,1734697,58.0,144.0,372.0,Q1,Koradior Elsewhere_Q1
ZHDC_foshan_hyc_20230529_clusterid_4961,6,2023-05-29,1685362849,380.0,zhdc-foshan-hyc-B176-B177-N,B1,22,1670464,星娱酷玩,娱乐配套,Star entertainment ,7,2002597,64.0,243.0,787.0,Q3,Star entertainment _Q3
ZHDC_foshan_hyc_20230318_clusterid_12136,7,2023-03-18,1679130516,,zhdc-foshan-hyc-B154-N,B1,1,296816,小许同学四年二班,零售,Xiaoxu,12,1016844,58.0,144.0,372.0,Q4,Xiaoxu_Q4
ZHDC_foshan_hyc_20230820_clusterid_30593,7,2023-08-20,1692515526,668.0,zhdc-foshan-hyc-L305-N,L3,33,1794145,Kappa,零售,Kappa,17,3351229,58.0,144.0,372.0,Q4,Kappa_Q4
ZHDC_foshan_hyc_20230626_clusterid_136,7,2023-06-26,1687763939,,zhdc-foshan-hyc-B151-152-1-N,B1,1,531159,麦当劳,餐饮,Mcdonald's,2,2421203,59.0,406.0,2865.0,Q4,Mcdonald's_Q4
ZHDC_foshan_hyc_20230521_clusterid_9204,7,2023-05-21,1684676486,5374.0,zhdc-foshan-hyc-L522-N,L5,13,1532191,蛙小侠,餐饮,Frog xiaoxia,2,1902029,59.0,406.0,2865.0,Q4,Frog xiaoxia_Q4
tmpPID_zhdc_foshan_hyc_cluster_31089,6,2023-03-12,,,zhdc-foshan-hyc-B149-N,B1,1,2353609,司乎,餐饮,Sehu,13,4126668,59.0,406.0,2865.0,Q4,Sehu_Q4
ZHDC_foshan_hyc_20230125_clusterid_11196,7,2023-01-25,1674648500,15.0,zhdc-foshan-hyc-B121-2-N,B1,15,465701,任天堂,娱乐配套,Nintendo,10,339077,64.0,243.0,787.0,Q1,Nintendo_Q1
ZHDC_foshan_hyc_20230415_clusterid_12774,7,2023-04-15,1681551402,17.0,zhdc-foshan-hyc-L411-1-N,L4,17,810004,外星人,零售,Alien,6,1383990,58.0,144.0,372.0,Q1,Alien_Q1
ZHDC_foshan_hyc_20230130_clusterid_12378,6,2023-01-30,,,zhdc-foshan-hyc-B110-N,B1,1,576448,沃尔玛,主力店,Walmart,10,421240,131.0,634.0,1537.0,Q4,Walmart_Q4
tmpPID_zhdc_foshan_hyc_cluster_24252,6,2023-04-22,1682133903,177.0,zhdc-foshan-hyc-L120-L121-2-N,L1,14,2332114,乐高,儿童,Lego,60,4119255,68.0,229.0,917.0,Q2,Lego_Q2
ZHDC_foshan_hyc_20230812_clusterid_31538,6,2023-08-12,1691849067,19.0,zhdc-foshan-hyc-B129-N,B1,38,1601582,COCO都可,餐饮,Coco ,6,3208928,59.0,406.0,2865.0,Q1,Coco _Q1
ZHDC_foshan_hyc_20230223_clusterid_18233,6,2023-02-23,1677130181,272.0,zhdc-foshan-hyc-L135-2-N,L1,54,1023242,蔚来,娱乐配套,NIO,11,735922,64.0,243.0,787.0,Q3,NIO_Q3
ZHDC_foshan_hyc_20230211_clusterid_19014,6,2023-02-11,1676101607,1910.0,zhdc-foshan-hyc-B134-N,B1,16,797256,Svedka,零售,Svedka,6,578199,58.0,144.0,372.0,Q4,Svedka_Q4
ZHDC_foshan_hyc_20230521_clusterid_634,6,2023-05-21,1684658187,,zhdc-foshan-hyc-B139-N,B1,79,1529858,食其家,餐饮,Shiqijia,26,1900323,59.0,406.0,2865.0,Q4,Shiqijia_Q4
ZHDC_foshan_hyc_20230211_clusterid_26230,6,2023-02-11,1676115462,100.0,zhdc-foshan-hyc-B121-1-N,B1,31,802630,小许同学四年二班,零售,Xiaoxu,7,581957,58.0,144.0,372.0,Q2,Xiaoxu_Q2
ZHDC_foshan_hyc_20230330_clusterid_4014,7,2023-03-30,1680149512,172.0,zhdc-foshan-hyc-L321-1-N,L3,12,520359,江博士/DrKong,儿童,Dr. kong,3,1176598,68.0,229.0,917.0,Q2,Dr. kong_Q2
ch12010_20230422142500-01310586,6,2023-04-22,1682145532,,zhdc-foshan-hyc-B134-N,B1,1,2203726,Svedka,零售,Svedka,3,4031557,58.0,144.0,372.0,Q4,Svedka_Q4
ZHDC_foshan_hyc_20230513_clusterid_34196,7,2023-05-13,1683968514,207.0,zhdc-foshan-hyc-B135-B136-N,B1,98,1362276,QUEENCHOICE,零售,Queenchoice,24,1778414,58.0,144.0,372.0,Q3,Queenchoice_Q3
ZHDC_foshan_hyc_20230702_clusterid_975,6,2023-07-02,1688271953,50.0,zhdc-foshan-hyc-L318-L319-N,L3,13,668738,传记潮发,餐饮,Chuan hair,9,2520985,59.0,406.0,2865.0,Q1,Chuan hair_Q1
ZHDC_foshan_hyc_20230128_clusterid_28889,7,2023-01-28,1674889846,432.0,zhdc-foshan-hyc-B155-N,B1,15,546814,五洲会全球购,零售,Wuzhouhui shopping,18,399870,58.0,144.0,372.0,Q4,Wuzhouhui shopping_Q4
ZHDC_foshan_hyc_20230319_clusterid_10500,6,2023-03-19,1679223476,4112.0,zhdc-foshan-hyc-L205-1-N,L2,29,323316,cosyroom,零售,Cosyroom,5,1036931,58.0,144.0,372.0,Q4,Cosyroom_Q4
ZHDC_foshan_hyc_20230103_clusterid_18184,6,2023-01-03,1672742686,4098.0,zhdc-foshan-hyc-L222-N,L2,35,53086,广海·广东小海鲜,餐饮,Guanghai· seafood,14,37928,59.0,406.0,2865.0,Q4,Guanghai· seafood_Q4
ZHDC_foshan_hyc_20230819_clusterid_27206,7,2023-08-19,1692447080,124.0,zhdc-foshan-hyc-B102-N,B1,26,1760642,苏阁鲜茶,餐饮,Suge tea,10,3325384,59.0,406.0,2865.0,Q2,Suge tea_Q2
ZHDC_foshan_hyc_20230814_clusterid_4446,7,2023-08-14,1691997245,210.0,zhdc-foshan-hyc-L125-N,L1,34,1660177,HUI,零售,Hui,11,3253555,58.0,144.0,372.0,Q3,Hui_Q3
ZHDC_foshan_hyc_20230505_clusterid_2481,6,2023-05-05,1683259466,86.0,zhdc-foshan-hyc-L135-1-N,L1,18,1224363,adidas,零售,Adidas,20,1682102,58.0,144.0,372.0,Q2,Adidas_Q2
ZHDC_foshan_hyc_20230119_clusterid_26226,6,2023-01-19,1674130247,383.0,zhdc-foshan-hyc-B127-N,B1,42,357765,下午三点,餐饮,Xia wu san dian,3,258360,59.0,406.0,2865.0,Q2,Xia wu san dian_Q2
ZHDC_foshan_hyc_20230813_clusterid_30862,7,2023-08-13,1691906729,695.0,zhdc-foshan-hyc-L312-N,L3,45,1632166,MELAND,儿童,Meland,4,3232860,68.0,229.0,917.0,Q3,Meland_Q3
ZHDC_foshan_hyc_20230810_clusterid_18847,7,2023-08-10,1691644470,1747.0,zhdc-foshan-hyc-L505-N,L5,7,1548408,元气寿司,餐饮,Genki sushi,2,3169783,59.0,406.0,2865.0,Q3,Genki sushi_Q3
ZHDC_foshan_hyc_20230416_clusterid_20211,7,2023-04-16,1681629069,318.0,zhdc-foshan-hyc-L205-1-N,L2,1,844741,DILì,零售,Dilì,3,1410240,58.0,144.0,372.0,Q3,Dilì_Q3
ZHDC_foshan_hyc_20230817_clusterid_892,7,2023-08-17,1692259333,81.0,zhdc-foshan-hyc-L126-N,L1,16,1722286,champion,零售,Champion,5,3297218,58.0,144.0,372.0,Q2,Champion_Q2
